forecast_date,target,date_time,q0.025,q0.25,q0.5,q0.75,q0.975
20231213,energy,2023-12-16 03:00:00,40.58586,43.373722,43.389965,44.95998,49.694653
20231213,energy,2023-12-16 04:00:00,40.791798,43.51163,43.82751,44.6758,49.480877
20231213,energy,2023-12-16 05:00:00,40.959507,43.723812,44.07697,45.007877,49.739307
20231213,energy,2023-12-16 06:00:00,42.033367,44.78256,45.243557,46.50542,50.3572
20231213,energy,2023-12-16 07:00:00,43.711784,48.145004,48.87769,48.937737,53.085003
20231213,energy,2023-12-16 08:00:00,47.330883,50.662743,52.83984,53.235977,55.58605
20231213,energy,2023-12-16 09:00:00,50.426327,53.502804,54.218136,54.554165,58.41353
20231213,energy,2023-12-16 10:00:00,52.473255,55.150684,56.037792,56.84755,60.32283
20231213,energy,2023-12-16 11:00:00,53.80844,57.07404,57.326786,58.273087,62.131
20231213,energy,2023-12-16 12:00:00,53.243286,56.804943,56.543743,57.26268,61.382187
20231213,energy,2023-12-16 13:00:00,51.523205,54.93168,55.45424,56.48486,59.894955
20231213,energy,2023-12-16 14:00:00,50.32446,53.43287,54.837967,55.161564,58.836975
20231213,energy,2023-12-16 15:00:00,51.768948,54.573265,55.41629,55.762737,59.969578
20231213,energy,2023-12-16 16:00:00,54.086773,56.630585,57.3891,58.103363,61.516598
20231213,energy,2023-12-16 17:00:00,55.96076,58.75457,59.302097,60.239933,62.873226
20231213,energy,2023-12-16 18:00:00,55.27586,58.515095,59.302097,60.239933,62.57274
20231213,energy,2023-12-16 19:00:00,54.294094,57.04111,58.100792,58.212746,61.61501
20231213,energy,2023-12-16 20:00:00,50.695816,53.67171,54.80004,54.716267,59.341064
20231213,energy,2023-12-16 21:00:00,48.01739,50.717484,51.816093,52.655178,55.835194
20231213,energy,2023-12-16 22:00:00,45.872143,49.411182,50.915554,50.956326,54.446583
20231213,energy,2023-12-16 23:00:00,43.63982,47.014927,48.106853,48.985325,51.928547
