forecast_date,target,date_time,q0.025,q0.25,q0.5,q0.75,q0.975
20231122,energy,2023-11-24 22:00:00,50.541313,52.770805,54.100227,54.97471,56.89083
20231122,energy,2023-11-24 23:00:00,46.62221,49.564636,50.18735,51.319046,53.609325
20231122,energy,2023-11-25 00:00:00,43.925568,46.45263,47.397953,48.016148,50.12863
20231122,energy,2023-11-25 01:00:00,41.383064,44.43052,45.28415,45.67512,47.592293
20231122,energy,2023-11-25 02:00:00,41.002983,43.83622,44.35077,44.4257,46.427933
20231122,energy,2023-11-25 03:00:00,40.71879,43.418495,43.953262,44.168415,46.24778
20231122,energy,2023-11-25 04:00:00,40.9476,43.438667,43.953262,44.53889,46.24778
20231122,energy,2023-11-25 05:00:00,41.485497,43.95443,44.363365,44.578403,46.434704
20231122,energy,2023-11-25 06:00:00,42.411373,45.343765,45.90554,46.10804,47.76583
20231122,energy,2023-11-25 07:00:00,46.109764,47.76538,48.23124,49.17507,51.294636
20231122,energy,2023-11-25 08:00:00,48.061394,50.70114,51.863094,52.785698,55.32852
20231122,energy,2023-11-25 09:00:00,50.83041,53.255573,54.448246,55.194572,58.13152
20231122,energy,2023-11-25 10:00:00,53.02544,55.21567,56.143696,57.077198,59.8144
20231122,energy,2023-11-25 11:00:00,53.13522,55.700367,56.717224,57.538155,60.351856
20231122,energy,2023-11-25 12:00:00,53.02544,55.458645,56.536102,57.72894,60.325092
20231122,energy,2023-11-25 13:00:00,50.83041,53.28215,54.791294,55.93043,58.585922
20231122,energy,2023-11-25 14:00:00,50.293476,52.967426,54.01402,55.072544,57.21133
20231122,energy,2023-11-25 15:00:00,50.61952,53.196384,54.342487,55.26668,57.86299
20231122,energy,2023-11-25 16:00:00,52.525864,54.835148,56.39667,57.36794,59.927128
20231122,energy,2023-11-25 17:00:00,54.855507,57.51106,58.751366,59.718185,62.141037
20231122,energy,2023-11-25 18:00:00,55.03219,57.54421,58.751366,59.718185,62.05921
20231122,energy,2023-11-25 19:00:00,53.51757,55.474583,56.905445,57.875267,59.49599
20231122,energy,2023-11-25 20:00:00,50.40361,52.19575,53.294727,53.7127,56.32621
20231122,energy,2023-11-25 21:00:00,47.821873,50.16626,50.95859,52.159317,54.568195
20231122,energy,2023-11-25 22:00:00,46.305336,48.781776,49.42522,50.386086,52.04173
20231122,energy,2023-11-25 23:00:00,42.85467,46.304745,47.166508,47.122574,48.615467
