forecast_date,target,date_time,q0.025,q0.25,q0.5,q0.75,q0.975
20231220,energy,2023-12-23 04:00:00,36.540737,35.757538,37.969105,39.923916,44.20172
20231220,energy,2023-12-23 05:00:00,36.834957,36.801056,38.459072,40.603878,45.044643
20231220,energy,2023-12-23 06:00:00,38.068882,37.859375,39.89107,41.276035,45.58727
20231220,energy,2023-12-23 07:00:00,39.893402,39.946144,42.198627,44.651447,48.673355
20231220,energy,2023-12-23 08:00:00,42.892475,42.60663,44.866222,47.67854,52.061577
20231220,energy,2023-12-23 09:00:00,47.416718,47.30091,49.27602,52.2503,55.459625
20231220,energy,2023-12-23 10:00:00,48.82401,49.719604,51.53734,53.389538,56.81054
20231220,energy,2023-12-23 11:00:00,49.141678,50.49028,52.59066,54.691547,58.57513
20231220,energy,2023-12-23 12:00:00,48.3809,49.36377,51.5832,53.759884,57.328964
20231220,energy,2023-12-23 13:00:00,46.683647,46.32167,48.730816,51.724262,55.249
20231220,energy,2023-12-23 14:00:00,44.556557,45.675865,47.469257,50.492813,54.450294
20231220,energy,2023-12-23 15:00:00,44.721394,45.7698,47.499706,50.639977,55.025593
20231220,energy,2023-12-23 16:00:00,47.6506,47.737915,50.09869,52.87143,57.37306
20231220,energy,2023-12-23 17:00:00,49.611732,50.783813,51.620686,55.055862,58.52433
20231220,energy,2023-12-23 18:00:00,49.387352,50.31929,51.498325,54.068573,58.16347
20231220,energy,2023-12-23 19:00:00,47.470436,47.18849,48.92989,52.588387,56.68012
20231220,energy,2023-12-23 20:00:00,43.32285,43.878227,46.559147,49.65158,52.73207
20231220,energy,2023-12-23 21:00:00,41.90052,43.041367,44.425503,47.026077,50.77765
20231220,energy,2023-12-23 22:00:00,41.042667,42.274445,42.39123,44.992554,49.85322
20231220,energy,2023-12-23 23:00:00,39.426743,39.51107,40.040974,42.629986,47.82227
