forecast_date,target,date_time,q0.025,q0.25,q0.5,q0.75,q0.975
20240131,energy,2024-02-02 17:00:00,61.573494,67.03446,68.379456,69.0764,71.766106
20240131,energy,2024-02-02 18:00:00,61.573494,66.84751,68.379456,69.00525,71.31191
20240131,energy,2024-02-02 19:00:00,60.88002,64.729004,67.13808,67.30004,70.30835
20240131,energy,2024-02-02 20:00:00,56.87296,61.24218,62.80574,63.190712,66.62039
20240131,energy,2024-02-02 21:00:00,53.51311,57.85095,59.97094,59.437744,63.11519
20240131,energy,2024-02-02 22:00:00,50.860264,55.37994,56.886993,56.320595,61.16876
20240131,energy,2024-02-02 23:00:00,47.992428,52.37038,54.454376,54.836624,59.085213
20240131,energy,2024-02-03 00:00:00,44.41778,49.99663,51.337807,52.515705,53.760254
20240131,energy,2024-02-03 01:00:00,42.35275,47.28371,49.894516,49.10805,53.06983
20240131,energy,2024-02-03 02:00:00,41.625065,45.705143,48.269043,48.343925,52.42193
20240131,energy,2024-02-03 03:00:00,41.625065,45.693043,47.405228,47.726685,52.412388
20240131,energy,2024-02-03 04:00:00,41.497734,45.369816,46.846977,47.029396,51.648273
20240131,energy,2024-02-03 05:00:00,42.135113,45.440372,46.964027,47.04982,51.648273
20240131,energy,2024-02-03 06:00:00,42.517197,46.79862,48.88378,48.505745,52.552364
20240131,energy,2024-02-03 07:00:00,44.980083,50.382328,52.218422,53.09295,53.600475
20240131,energy,2024-02-03 08:00:00,48.073322,52.4732,54.769493,55.017445,58.63467
20240131,energy,2024-02-03 09:00:00,51.25205,55.6188,58.093246,57.734646,63.674065
20240131,energy,2024-02-03 10:00:00,52.12762,56.937546,59.990494,59.272507,65.26451
20240131,energy,2024-02-03 11:00:00,52.364265,56.89817,60.051636,59.416477,65.28296
20240131,energy,2024-02-03 12:00:00,50.934856,56.01541,58.20276,57.386276,63.317276
20240131,energy,2024-02-03 13:00:00,49.033794,54.60687,57.08451,58.287292,61.777397
20240131,energy,2024-02-03 14:00:00,47.26779,53.48575,56.107162,56.047276,59.87722
20240131,energy,2024-02-03 15:00:00,47.23813,52.269516,54.884354,55.037426,59.00844
20240131,energy,2024-02-03 16:00:00,47.803787,52.326965,54.666153,55.037426,59.00844
20240131,energy,2024-02-03 17:00:00,50.610115,55.41652,56.888123,56.590588,61.09921
20240131,energy,2024-02-03 18:00:00,52.70165,56.5416,59.15342,58.407265,62.958313
20240131,energy,2024-02-03 19:00:00,51.165848,55.107117,57.480606,57.049202,60.82388
20240131,energy,2024-02-03 20:00:00,48.07481,52.39572,54.66735,54.663136,58.721977
20240131,energy,2024-02-03 21:00:00,45.780834,50.614136,52.547646,53.262806,55.307
20240131,energy,2024-02-03 22:00:00,45.242863,50.51728,51.57408,52.701748,53.971424
20240131,energy,2024-02-03 23:00:00,43.17537,47.223076,49.05919,48.643436,53.065205
