"date_time","gesamt"
2020-07-31 16:00:00,56.573
2020-07-31 20:00:00,51.808
2020-08-01 12:00:00,53.263
2020-08-01 16:00:00,48.11375
2020-08-01 20:00:00,45.69525
2020-08-07 12:00:00,62.664
2020-08-07 16:00:00,57.66875
2020-08-07 20:00:00,53.57125
2020-08-08 12:00:00,53.16125
2020-08-08 16:00:00,49.46275
2020-08-08 20:00:00,47.4055
2020-08-14 12:00:00,64.15475
2020-08-14 16:00:00,58.97575
2020-08-14 20:00:00,54.88825
2020-08-15 12:00:00,52.647
2020-08-15 16:00:00,48.41575
2020-08-15 20:00:00,46.4765
2020-08-21 12:00:00,65.7735
2020-08-21 16:00:00,61.30275
2020-08-21 20:00:00,56.548
2020-08-22 12:00:00,55.24725
2020-08-22 16:00:00,50.953
2020-08-22 20:00:00,48.475
2020-08-28 12:00:00,65.19225
2020-08-28 16:00:00,58.96875
2020-08-28 20:00:00,55.5215
2020-08-29 12:00:00,54.3145
2020-08-29 16:00:00,48.96825
2020-08-29 20:00:00,47.786
2020-09-04 12:00:00,65.013
2020-09-04 16:00:00,59.15925
2020-09-04 20:00:00,56.13775
2020-09-05 12:00:00,54.64275
2020-09-05 16:00:00,50.08575
2020-09-05 20:00:00,49.5995
2020-09-11 12:00:00,64.361
2020-09-11 16:00:00,58.18025
2020-09-11 20:00:00,57.45725
2020-09-12 12:00:00,56.127
2020-09-12 16:00:00,51.4135
2020-09-12 20:00:00,51.5595
2020-09-18 12:00:00,64.143
2020-09-18 16:00:00,58.08075
2020-09-18 20:00:00,57.94825
2020-09-19 12:00:00,52.605
2020-09-19 16:00:00,48.376
2020-09-19 20:00:00,50.50025
2020-09-25 12:00:00,65.54575
2020-09-25 16:00:00,59.6
2020-09-25 20:00:00,58.30925
2020-09-26 12:00:00,56.20375
2020-09-26 16:00:00,54.4465
2020-09-26 20:00:00,54.45525
2020-10-02 12:00:00,67.173
2020-10-02 16:00:00,63.00625
2020-10-02 20:00:00,62.09475
2020-10-03 12:00:00,54.93475
2020-10-03 16:00:00,49.49675
2020-10-03 20:00:00,52.103
2020-10-09 12:00:00,66.967
2020-10-09 16:00:00,61.14225
2020-10-09 20:00:00,60.27525
2020-10-10 12:00:00,57.654
2020-10-10 16:00:00,53.5035
2020-10-10 20:00:00,53.94125
2020-10-16 12:00:00,67.85075
2020-10-16 16:00:00,62.72025
2020-10-16 20:00:00,60.7215
2020-10-17 12:00:00,56.04075
2020-10-17 16:00:00,51.90825
2020-10-17 20:00:00,52.5545
2020-10-23 12:00:00,68.7445
2020-10-23 16:00:00,63.23025
2020-10-23 20:00:00,60.6205
2020-10-24 12:00:00,59.14825
2020-10-24 16:00:00,53.74
2020-10-24 20:00:00,54.955
2020-10-30 12:00:00,70.1675
2020-10-30 16:00:00,65.4585
2020-10-30 20:00:00,60.80475
2020-10-31 12:00:00,54.90525
2020-10-31 16:00:00,51.712
2020-10-31 20:00:00,53.62875
2020-11-06 12:00:00,67.06775
2020-11-06 16:00:00,63.706
2020-11-06 20:00:00,61.084
2020-11-07 12:00:00,56.1365
2020-11-07 16:00:00,53.3935
2020-11-07 20:00:00,53.218
2020-11-13 12:00:00,68.159
2020-11-13 16:00:00,66.005
2020-11-13 20:00:00,62.2255
2020-11-14 12:00:00,56.38325
2020-11-14 16:00:00,54.323
2020-11-14 20:00:00,54.89
