,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,split5_test_r2,split6_test_r2,split7_test_r2,split8_test_r2,split9_test_r2,split10_test_r2,split11_test_r2,split12_test_r2,split13_test_r2,split14_test_r2,split15_test_r2,split16_test_r2,split17_test_r2,split18_test_r2,split19_test_r2,split20_test_r2,split21_test_r2,split22_test_r2,split23_test_r2,split24_test_r2,split25_test_r2,split26_test_r2,split27_test_r2,split28_test_r2,split29_test_r2,split30_test_r2,split31_test_r2,split32_test_r2,split33_test_r2,split34_test_r2,split35_test_r2,split36_test_r2,split37_test_r2,split38_test_r2,split39_test_r2,split40_test_r2,split41_test_r2,split42_test_r2,split43_test_r2,split44_test_r2,split45_test_r2,split46_test_r2,split47_test_r2,split48_test_r2,split49_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,split5_test_neg_root_mean_squared_error,split6_test_neg_root_mean_squared_error,split7_test_neg_root_mean_squared_error,split8_test_neg_root_mean_squared_error,split9_test_neg_root_mean_squared_error,split10_test_neg_root_mean_squared_error,split11_test_neg_root_mean_squared_error,split12_test_neg_root_mean_squared_error,split13_test_neg_root_mean_squared_error,split14_test_neg_root_mean_squared_error,split15_test_neg_root_mean_squared_error,split16_test_neg_root_mean_squared_error,split17_test_neg_root_mean_squared_error,split18_test_neg_root_mean_squared_error,split19_test_neg_root_mean_squared_error,split20_test_neg_root_mean_squared_error,split21_test_neg_root_mean_squared_error,split22_test_neg_root_mean_squared_error,split23_test_neg_root_mean_squared_error,split24_test_neg_root_mean_squared_error,split25_test_neg_root_mean_squared_error,split26_test_neg_root_mean_squared_error,split27_test_neg_root_mean_squared_error,split28_test_neg_root_mean_squared_error,split29_test_neg_root_mean_squared_error,split30_test_neg_root_mean_squared_error,split31_test_neg_root_mean_squared_error,split32_test_neg_root_mean_squared_error,split33_test_neg_root_mean_squared_error,split34_test_neg_root_mean_squared_error,split35_test_neg_root_mean_squared_error,split36_test_neg_root_mean_squared_error,split37_test_neg_root_mean_squared_error,split38_test_neg_root_mean_squared_error,split39_test_neg_root_mean_squared_error,split40_test_neg_root_mean_squared_error,split41_test_neg_root_mean_squared_error,split42_test_neg_root_mean_squared_error,split43_test_neg_root_mean_squared_error,split44_test_neg_root_mean_squared_error,split45_test_neg_root_mean_squared_error,split46_test_neg_root_mean_squared_error,split47_test_neg_root_mean_squared_error,split48_test_neg_root_mean_squared_error,split49_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
44,2.3644666624069215,0.3692388306266775,0.014041733741760255,0.0034166602282131643,0.1,5,1000,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 1000}",0.9533179016708944,0.9545666246133492,0.7963380951152347,0.43692473846126734,0.7569738212392245,0.8128405886732573,0.938497020019686,0.9175185154608952,0.9598417956928882,0.8871691854873964,0.9009780850325061,0.9413705403715796,0.8139869697955519,0.9594312040220274,0.8477170318474044,0.7717053349953411,0.710564571603298,0.4479642353728146,0.8715782936049139,0.9756530884950118,0.9586481400415757,0.9725624419288782,0.9465880102754688,0.8191810411054902,0.8765283716312315,0.90868038994044,0.9133259978000637,0.8882301427315111,0.6998453882480269,0.5280194841905663,0.7843014621431268,0.8043869712633638,0.9614668891889299,0.9690983103237732,0.9502651161080392,0.8581001436467398,0.8473004515806895,0.938573858718814,0.7065785133467455,0.9371781905027028,0.9471443130967765,0.9056536174541985,0.7225640314787896,0.7527907811399484,0.7437077252361316,0.9162694095637477,0.9698582512580824,0.9608268627072196,0.9079503223394089,0.9534945026598591,0.8540811354644976,0.12685134779971252,35,-2.0156302979705463,-1.86273833103746,-3.6156332265634745,-6.0418335692882446,-4.161506755579396,-3.744895921919399,-2.200822635302652,-2.5348660042253703,-1.8195774584823599,-3.1427247920668364,-2.9832166386632117,-2.2858845707355413,-4.141513763883064,-1.7704683412457312,-3.2856715311762144,-4.387769902093171,-4.6722647735966305,-6.3809050130000555,-3.1561219124987323,-1.3814340818041455,-1.7335807926192732,-1.4614034463306764,-2.107429156036574,-3.889974667372159,-3.3374188450977997,-2.773268456789564,-2.6945145115504476,-2.797554726980916,-4.726073928398875,-5.899159128360383,-4.053174684347686,-3.6811828114294545,-1.6527877937049305,-1.4126448775351081,-1.8320816097426977,-3.088074532369096,-3.47627645006248,-2.2079547761964124,-4.9646829517359725,-2.094221836618515,-1.7985561678878859,-2.4926943828999963,-4.2826532753177755,-4.205183020649907,-4.078408085604715,-2.2673969242407863,-1.3475720445276511,-1.6130031810763394,-2.6365447741863997,-1.919661357309668,-3.0422122543622483,1.2703639164601983,35
30,0.12236340522766113,0.030951107901974615,0.007350964546203613,0.0030336695095359335,0.1,1,100,"{'learning_rate': 0.1, 'max_depth': 1, 'n_estimators': 100}",0.9468385764735435,0.9471159798101332,0.8300752633283407,0.6205424858290575,0.6797160663164912,0.8384459894210241,0.9360229575611553,0.9238483297376212,0.9621168765662531,0.9403093029844386,0.92365905392877,0.9399539213073378,0.717389728454298,0.9516302512207978,0.8796852946464222,0.7774226565908071,0.7318341766502161,0.6365904938888807,0.8763009784828406,0.9702505053477554,0.9474790781164105,0.9674617929454514,0.9406327431089219,0.8424603614669895,0.8949118033497994,0.7724891680164117,0.9341417543444541,0.9447984389673151,0.8280619699585432,0.5240298985972982,0.8827560840731671,0.7374147139480807,0.9521687828519011,0.933485192096727,0.9420969078625937,0.7924856021653156,0.815885212570693,0.9655714894047271,0.7276856293527543,0.9114408185065271,0.9124386687405327,0.8895703186487087,0.4935178689690699,0.5931518960151769,0.8253170161842078,0.9389251534917803,0.9361712277925847,0.9488075660539077,0.8571711982261816,0.8500787358108289,0.8506471196036648,0.11997157355773995,36,-2.1509682215796353,-2.0096784757271173,-3.302613644492351,-4.959833674672121,-4.777400511806309,-3.4793073054497645,-2.2446521275454256,-2.435659019959214,-1.7672837943912951,-2.2858399309315725,-2.619376344273944,-2.3133357853593703,-5.104831322698388,-1.9332099504931959,-2.920504193647256,-4.332478744809602,-4.49731507819191,-5.177222308124399,-3.0975454288665563,-1.5270315997484853,-1.9537218455548329,-1.5914544319949588,-2.221810920338747,-3.6309453576566524,-3.0789603467933606,-4.377346514894108,-2.348773727286074,-1.9660380673232334,-3.576959096498841,-5.9240390478048015,-2.988249658383843,-4.265045711512938,-1.8414323873039082,-2.072531099607723,-1.976810956065615,-3.734400676570539,-3.8171547367606644,-1.652999317577921,-4.7827848301654,-2.486475932604963,-2.3149111270599247,-2.6968035924623126,-5.786468544594999,-5.394717647884276,-3.3670395836149734,-1.9364962861252348,-1.9609928742771157,-1.8439279011945904,-3.284217503485787,-3.446704839134895,-3.1051260405060233,1.2183156491818232,36
4,0.8275600051879883,0.1822656493398307,0.010330724716186523,0.0076599034034705174,0.01,1,1000,"{'learning_rate': 0.01, 'max_depth': 1, 'n_estimators': 1000}",0.9459616687966466,0.9457207186034445,0.8272138350938196,0.616963268112707,0.6773845052371195,0.840118770851469,0.9353700566517489,0.9237797922376443,0.9612777279816264,0.9407787209814782,0.9240474638913841,0.936104060924309,0.7130397546935322,0.9494784284079244,0.8845137586522815,0.778877427827863,0.7356706417999953,0.6394131108766536,0.8768317887137065,0.9698069883827108,0.9473920000499798,0.9674006890472115,0.9412516077244115,0.84263404707205,0.8919627256527628,0.7760046100858918,0.9315379299558838,0.9475391982415374,0.829168327742878,0.5287955093278056,0.8816822418063384,0.737235130876547,0.9512353097613505,0.9294655305707856,0.9424569526850161,0.7935587185245705,0.8190403486249341,0.966854941255796,0.7257882228643677,0.9154662307091747,0.9172328310613962,0.8902142640588551,0.4933851699812275,0.5863750578637927,0.8263390114834627,0.9341190872946332,0.9319719628372956,0.9477297636866998,0.8567671514308022,0.8544983256137562,0.8505491077321854,0.11987522468450049,37,-2.1686359739833674,-2.036016975378008,-3.330304549714367,-4.983170488610702,-4.794757927648086,-3.461247509284245,-2.2560766579977747,-2.4367548359515,-1.7867501256318363,-2.276834069175566,-2.6127043726596235,-2.3863436167215393,-5.143968408191081,-1.9757433637558224,-2.861301362909182,-4.318296937442623,-4.465029182643665,-5.1570772628172294,-3.090892278087123,-1.5383722769797974,-1.9553407800375637,-1.5929480370107774,-2.21020012340335,-3.6289432683340683,-3.1218636825314805,-4.343396008456562,-2.3947551437128647,-1.916609801493206,-3.5654323179239165,-5.894307467223203,-3.001903222341556,-4.266503902696786,-1.8593142424645674,-2.1342367185953814,-1.970655409032326,-3.724732333427648,-3.7843065149005977,-1.6218958151122564,-4.799418425364407,-2.429307998392672,-2.2506460192838764,-2.688929199814741,-5.787226526154079,-5.439461794702177,-3.3571755819035802,-2.011246400806814,-2.0244718411040936,-1.863237765942058,-3.288859565864768,-3.3955213974924687,-3.10806250962214,1.2139405506473948,37
6,0.43462080478668214,0.11095508681128068,0.007826566696166992,0.007802420676020324,0.01,3,250,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 250}",0.9421213230220971,0.9406705609543928,0.8086374792029727,0.5710354500162762,0.6535512604420837,0.8298008216551187,0.9096199980374193,0.9164653239480548,0.9498446997309699,0.929581741772372,0.9155577174739769,0.9166768179192955,0.7581159355175723,0.919538236352091,0.8664138130165266,0.7642743955304265,0.7339616549900163,0.6557339581784236,0.8674007097223257,0.9606142037581603,0.9288651361336556,0.9595485449922048,0.9315660723417449,0.8332487731138183,0.863932132374149,0.7634841757903603,0.8896717819528521,0.9435511861260223,0.8221842608100853,0.563071401346788,0.8688915256519839,0.7622611678061162,0.9311375215383688,0.8993476061437453,0.9273062070944388,0.8168513895358045,0.8353421665560181,0.9636884546970349,0.7244763350773643,0.942890349497723,0.9347654275307915,0.879897260659187,0.48653399710377576,0.5966069252875448,0.8157089611882566,0.9032717116000899,0.9004096136142391,0.9229205701437276,0.8624799360748652,0.8598932381605324,0.842868398623677,0.11443847739056542,38,-2.244372769794283,-2.128626531711541,-3.504756982523679,-5.273467038641925,-4.968709060418732,-3.5711874491462305,-2.667922058462148,-2.550998298193026,-2.033488978890292,-2.4827622267071705,-2.754857342133732,-2.725080111314356,-4.722707560752449,-2.493370861263376,-3.0773667365184,-4.4586085293422535,-4.479439957818721,-5.03901632392062,-3.2070457259718905,-1.7570254117730104,-2.2737243599223955,-1.77445288505739,-2.3854446224337478,-3.735590909481381,-3.503522536527509,-4.4631346475771805,-3.040040738013768,-1.988124848535144,-3.6375845814940946,-5.675881398232464,-3.1600001461511105,-4.0582477759109175,-2.209486670525959,-2.5494936799842907,-2.214944894134191,-3.5083152385697707,-3.609828989474765,-1.6976021728275614,-4.810885448651431,-1.9967432002151384,-1.998099240685205,-2.812437403142491,-5.826226706596927,-5.371762339271075,-3.458398469218166,-2.437037589126021,-2.4494945581417924,-2.262613079623259,-3.222604786001449,-3.331977222756267,-3.2320902218716143,1.1182673768845488,38
3,0.6376671266555786,0.13749107010355746,0.008669285774230958,0.006788646579464248,0.01,1,750,"{'learning_rate': 0.01, 'max_depth': 1, 'n_estimators': 750}",0.9458444282715371,0.9441286827923726,0.8208068573810126,0.5841523779801541,0.6551927153354862,0.8251638561843705,0.9218110254473206,0.915931170087053,0.954111585724517,0.9354215952702631,0.9170341249377472,0.9211940609733851,0.657513477778025,0.9403922130649316,0.8838151122463115,0.7724779732620454,0.7409832024681227,0.6367273825835127,0.8731576992963912,0.9649713358186117,0.939410922779802,0.9620558997083499,0.9348877157443203,0.8390374548176156,0.871388789227023,0.748949400355694,0.9153521364571429,0.9440213019374305,0.8301555571777499,0.5253521481154675,0.874700768529747,0.7275149878099313,0.9413581201072128,0.912518644709148,0.9325939899000478,0.793361974137457,0.8174851520926487,0.9665321160705348,0.6740353805813426,0.9219283574348274,0.9208103689113303,0.8849876422961784,0.47957649883687103,0.5676532809037416,0.8062529615852607,0.9124023948751843,0.9050489110640225,0.9298467995023674,0.845278588288296,0.8515558206164802,0.8397376992295278,0.12394385475652617,39,-2.170987214843543,-2.0656598348389945,-3.3914870339193124,-5.192214736135112,-4.956924351186616,-3.619507881095272,-2.4814739664235437,-2.5591413490746993,-1.9450686351846418,-2.3775855148134912,-2.7306678761686918,-2.65018276130489,-5.619648706830778,-2.1460686232860984,-2.869943187477752,-4.380338646086185,-4.419931774691867,-5.176247141070952,-3.136653948238645,-1.65699048944679,-2.0984263517534605,-1.7185791103971033,-2.326832233886879,-3.670178664162758,-3.4061717244492016,-4.598228187266829,-2.662834052790559,-1.979828810154839,-3.5551151449631995,-5.915804806409838,-3.08919927654308,-4.344700124808055,-2.038937921135436,-2.3768382992777433,-2.132866002370503,-3.726506798443607,-3.8005331971431424,-1.6297751204971778,-5.232759739087293,-2.334608816542168,-2.201467631849735,-2.752191579343618,-5.865566768316306,-5.5612018024392,-3.5460140954477852,-2.319164704216613,-2.3917608081126533,-2.1585633107532955,-3.418213811551683,-3.429683646830652,-3.236585524261246,1.2185705499908415,39
15,0.1278772211074829,0.03016817360777257,0.004183964729309082,0.006412520935284612,0.05,1,100,"{'learning_rate': 0.05, 'max_depth': 1, 'n_estimators': 100}",0.908859776634666,0.9268341464191557,0.8097345159487522,0.5224034434756364,0.5985854090509862,0.7895224944597161,0.8910296516886771,0.896538420294318,0.938253600057502,0.9226191647009317,0.9034915014785055,0.8899191733619243,0.5386214466596433,0.9147333107569456,0.8771361243301355,0.7577216389352966,0.7472704865730858,0.6304385743879642,0.8639555706921934,0.9545038397123055,0.9239994552859649,0.9514957086797858,0.9208462283759822,0.8289238800018466,0.8304694688134345,0.6709525207433333,0.8764602030295267,0.9318328073900396,0.8314990466279137,0.5105179950501315,0.8603473860501386,0.7053721476806263,0.9215433403188094,0.8799005862893423,0.9115445447613938,0.7908599587864324,0.8168849064905488,0.9618760086397804,0.5658917911548009,0.9200928374952787,0.9322544100784839,0.8737344154623974,0.45149712743005055,0.5337625459928609,0.7703877603714886,0.8782065350996482,0.8591102531335538,0.8991895022805357,0.8283293359395729,0.8402791838540135,0.815204683618521,0.13511877156347535,40,-2.8163766668406525,-2.363842690945013,-3.4946965656932143,-5.564371629765603,-5.348360246500115,-3.9713371742929446,-2.9294840254657455,-2.83900609621423,-2.256260427394842,-2.6026106144675993,-2.945112653614999,-3.1322195189996895,-6.522530622180808,-2.566739571369218,-2.951281147889448,-4.520154475794389,-4.365958281973601,-5.220859296180678,-3.2484406309326386,-1.888406995047646,-2.3502005027129456,-1.9430656783668396,-2.5654846030372314,-3.7837243236791562,-3.9106692585440053,-5.2642823168447,-3.2169146843271905,-2.1847610631182577,-3.5410265402748333,-6.007536818699094,-3.2613413388233368,-4.517783311101048,-2.3583864343304333,-2.78491746780662,-2.443298746068646,-3.7489995686240296,-3.8067775680082923,-1.7394531574104395,-6.038715397054482,-2.361893535727704,-2.0361916820047825,-2.8836922174292634,-6.02172593762851,-5.775055340615614,-3.860294504888753,-2.7346230445918525,-2.91344929888944,-2.587580835937581,-3.6005766316408527,-3.557568216184915,-3.5069607871186785,1.2489827620139489,40
2,0.4123951816558838,0.11559257766377258,0.006996111869812012,0.003674854900414793,0.01,1,500,"{'learning_rate': 0.01, 'max_depth': 1, 'n_estimators': 500}",0.9087501433290461,0.9256153560717667,0.809392311061537,0.5198962093308827,0.5967854762433338,0.7888497671780195,0.8903189391946158,0.8958282611889594,0.9362635352973898,0.9211262278595346,0.9029723050962382,0.886999124493791,0.5347959107609417,0.9114971404253096,0.8748654165913117,0.757964382453671,0.7478540605738737,0.6304522047332695,0.8640989892995873,0.9541145386144131,0.9219043862731328,0.9507408471627067,0.9220409733005277,0.8293929962500831,0.8293338912644749,0.6709397096874592,0.8758219156327512,0.9308526300693127,0.8307256236397668,0.5150175117168989,0.8593434433052543,0.7058173486495809,0.9199852410350877,0.8772272229940599,0.9108685673393044,0.7890358037292231,0.8148964075417435,0.9617081567281776,0.5642115993076342,0.9217070549997773,0.9323433872215422,0.8729840771033582,0.45072667286477386,0.531512002013874,0.7673959601201034,0.8758066276201938,0.8589050186002426,0.8966880325745508,0.8259896777302753,0.8402923368555602,0.8142531084625786,0.13507843360255273,41,-2.81807007877878,-2.383449716872178,-3.497837873760853,-5.578958125846254,-5.360337790367682,-3.977678696393721,-2.9390216528253594,-2.848732886377549,-2.292331334168324,-2.627597231893311,-2.953024085354152,-3.1734908808254407,-6.549515692510421,-2.614994366278079,-2.97842833151942,-4.517889491892812,-4.360914683752245,-5.220763016149489,-3.246727919564792,-1.8964691364932051,-2.3823736855777176,-1.9581270552654702,-2.546049307027639,-3.778532994043116,-3.92374494568745,-5.264384795001698,-3.2252143205000277,-2.2004123611771305,-3.5491439300553917,-5.979861215780735,-3.273043005196128,-4.514368695214778,-2.381689334055626,-2.8157424299078535,-2.4526168337374337,-3.7653137783856327,-3.827391197659518,-1.7432781749587558,-6.050390368348811,-2.3379153244418904,-2.034854074297754,-2.89224775484983,-6.025953662229491,-5.78897675490232,-3.8853625330236676,-2.7614341185602997,-2.915570542001597,-2.61948769451281,-3.625029295374218,-3.557421730383117,-3.5182432980756393,1.2458145431417056,41
1,0.21264702796936036,0.0783543224000373,0.007070813179016113,0.0035166117197139492,0.01,1,250,"{'learning_rate': 0.01, 'max_depth': 1, 'n_estimators': 250}",0.7860486062365319,0.8661674875521177,0.7620988014112331,0.3755162835735958,0.4657537597993594,0.6655492418490467,0.7766956802916004,0.804002299512437,0.8568745561999049,0.8813039893506767,0.8619727281739535,0.8040403774755589,0.3898227466711105,0.7157880781300894,0.7982924477370015,0.7110212689416818,0.7391342422288195,0.5927436148208041,0.8124189980193084,0.8974255891731918,0.8424892406637812,0.8903145565161336,0.8851107771566915,0.785244892473886,0.6955160627904285,0.5560207438509196,0.671018757988266,0.853161292709411,0.8080200399852583,0.48702883790766527,0.7941550810129779,0.6110995318269783,0.8255916035681504,0.7282408986093382,0.8010772621388547,0.7150237503725556,0.7414942466757226,0.9126291401638189,0.4789686260921605,0.8834427313140311,0.9223557097440194,0.8274137159693818,0.37763301195612164,0.40896350348686117,0.6218638207101957,0.732072271091667,0.6710448205960161,0.757992926130166,0.7243110329446889,0.8027519774625493,0.7274944332211344,0.1479653623808857,42,-4.315123732984618,-3.197018618394605,-3.9077590998150806,-6.36276807727295,-6.170137070717976,-5.0061056338446495,-4.193585739615497,-3.9075294562325067,-3.4351193335544146,-3.223372906947592,-3.5220992040047308,-4.179070018617212,-7.500935517930309,-4.686118338623379,-3.7814604098279347,-4.936610962651186,-4.435679297258596,-5.480657000326321,-3.8144241032247286,-2.8354875411661946,-3.383386989412965,-2.921944055725651,-3.090816710791621,-4.239323334763687,-5.240941588321726,-6.114926305163964,-5.249545078936446,-3.2065389465880902,-3.779687975953182,-6.1499920090508065,-3.959513213214059,-5.190482483665784,-3.51628247072077,-4.189227390729308,-3.6640085221342975,-4.376239977805044,-4.523041125625478,-2.6332789140629624,-6.61572585323011,-2.8525754742326934,-2.1798816057905968,-3.3713942948400044,-6.414381804606314,-6.502190971648743,-4.953897735895528,-4.0559660182168145,-4.451805018002394,-4.009175584233912,-4.562823903704038,-3.953473253970719,-4.364870613480964,1.1733107164179841,42
10,0.305733904838562,0.05130555957164168,0.007321410179138184,0.007181729650490571,0.01,5,100,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100}",0.7772802561343117,0.7718114830245418,0.7157330643075797,0.3508933832186436,0.4742076236466546,0.6568999394214804,0.7312796850754524,0.7640850099495424,0.8013103629912356,0.8062460792680697,0.799941543427517,0.7516804421640785,0.6667369220244443,0.7112064736644805,0.7275606133593825,0.6295083140421094,0.66048682833546,0.5787777327511738,0.7291162977433426,0.8146284189836213,0.7688444331280487,0.8150524501117385,0.8057054358438311,0.7259230361452143,0.6474407695554911,0.6744741523637107,0.6667134064830998,0.7641309228630999,0.6963510878824785,0.5255986860677935,0.7273583526753289,0.6124979263333097,0.7507497846289908,0.6618434627845454,0.75454321120891,0.6762998429381882,0.6880386841549024,0.8309652244440131,0.5907325140907451,0.8327829834009852,0.8325888019024974,0.7478076747811788,0.3468911682985416,0.4158241109824562,0.6207229216483661,0.676103999453953,0.6504242254310362,0.7235701247530115,0.714036970935481,0.7653853419966599,0.6925758436164147,0.11235750503032203,43,-4.402659033232445,-4.174565146363302,-4.271620302740241,-6.486994838096882,-6.121124561660712,-5.070424430678927,-4.600311230133463,-4.2870104380705785,-4.047352344057149,-4.118297722384864,-4.240309815217256,-4.70437370318372,-5.543461374012461,-4.723738339091437,-4.394742414573849,-5.589657486808973,-5.060342529876779,-5.573837881214401,-4.583803486234286,-3.8117973590612957,-4.0987246231888665,-3.794212844892472,-4.0194250144222545,-4.789178875685135,-5.639533370184331,-5.236036038535293,-5.283783614513669,-4.0639817301610766,-4.753504018422998,-5.914268235841127,-4.556882385040661,-5.181142203356887,-4.203565628170757,-4.673053782089131,-4.070069125100252,-4.664104269992856,-4.968734620126141,-3.6627020146008187,-5.86339543566582,-3.4167066921167186,-3.200887398979464,-4.07541970981422,-6.5708917257675,-6.464342894800485,-4.961365469521496,-4.459521571458485,-4.58921531884597,-4.284829402094141,-4.647067270277428,-4.311715003633163,-4.724493694479854,0.7761876190992261,43
5,0.19498165130615233,0.04197373510966582,0.0061613130569458,0.007153410401195376,0.01,3,100,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100}",0.7250510428360062,0.7733730195748186,0.7075969091473562,0.27007885240470986,0.391787112494444,0.5861376309622004,0.6804781639687946,0.7129542353566226,0.7670832135587888,0.7824497017322997,0.7618371744774048,0.7064988969714887,0.519408519647045,0.6314416715513613,0.7059032054900453,0.638136423620961,0.6685551196045044,0.5558727051602861,0.7235416174375151,0.800567594259298,0.7476801539015141,0.7957904444083854,0.781761056078232,0.6983368742400383,0.5944874655593602,0.5808244798191133,0.5821851031864915,0.7593018387160124,0.7116127489138762,0.4843622167770256,0.7075816415490592,0.5717556542152071,0.723335150518952,0.6185334415706198,0.7164520597169943,0.6504184747539439,0.6749448178813235,0.8141380913258213,0.5278037320548703,0.8028896198868523,0.8217210034212178,0.7301583635141043,0.3141568417425519,0.35398948119044227,0.5536284653027059,0.6239662065775737,0.5824124532846414,0.6744103306955549,0.672148780815577,0.7286124782925967,0.6541630456033322,0.12637601134086515,44,-4.891721593475237,-4.160256962283884,-4.332319201255927,-6.878971457239551,-6.583424872887013,-5.568803410666841,-5.016343135785926,-4.72881521981004,-4.382115300058713,-4.3638752956732265,-4.626537846981877,-5.114476876218698,-6.656952514430802,-5.336361235996864,-4.5660811301012805,-5.5241873497897345,-4.999853260765453,-5.723377665034861,-4.630729723465845,-3.953721659602828,-4.282252463506431,-3.9869007907140523,-4.259903209420163,-5.024419636943529,-6.048243501129553,-5.94166064695213,-5.915998587902178,-4.1053730715287235,-4.632506413971718,-6.165956299140572,-4.719261450455852,-5.44671078873185,-4.428708071181819,-4.963295369228343,-4.37449082083878,-4.846977818722179,-5.071938478345452,-3.840685564176111,-6.29806064057074,-3.7095583833734214,-3.3031495366658894,-4.215614499198999,-6.733547654219223,-6.7978623422128095,-5.382340478493714,-4.805061098229285,-5.015815343436994,-4.650250572187487,-4.975794279554274,-4.6373237161395355,-5.012371744773929,0.8568034091403972,44
0,0.10145843982696533,0.030622200619365606,0.005864348411560059,0.003113237629644707,0.01,1,100,"{'learning_rate': 0.01, 'max_depth': 1, 'n_estimators': 100}",0.440865679627079,0.5991672520109848,0.5982656759646408,0.011068856443942954,0.1410008790575502,0.35515763548380186,0.49020870868704214,0.5434825031460007,0.6377669657327877,0.695848915670394,0.6421777512920963,0.4632878166516474,0.3369229816915903,0.29554961157015225,0.521093459633389,0.5516879102275152,0.6061197955364359,0.47120833074723434,0.6365046645466186,0.6998666098622728,0.6064137254965668,0.6846545757795437,0.7031902303577902,0.5673487584386823,0.3131722267960999,0.4508639708257588,0.24372621296564856,0.5239384495479928,0.6523554422926119,0.40847554499225613,0.5919350840371769,0.3509501350061458,0.5487075508347669,0.33588853430229737,0.48224250525595547,0.46523921408668056,0.5328110144265785,0.71637465500339,0.3390522873135855,0.6773808114953995,0.7634073020323859,0.6568950208490599,0.12558629792904275,0.08288777698566152,0.23010633639431688,0.3241406382846299,0.18574507154538356,0.37709548706171314,0.43225595085280377,0.6411049793125255,0.4750239558817125,0.18150675241804892,45,-6.975795951873461,-5.532812439009914,-5.078072975159328,-8.006976635462749,-7.823848541401045,-6.951214624607179,-6.336262641613149,-5.963558531669548,-5.464839764561439,-5.159851163054981,-5.67091062218021,-6.916192577604841,-7.81932767895722,-7.377637500944836,-5.826716157231896,-6.1487408438053714,-5.450466545306812,-6.245122683469523,-5.309871038280601,-4.850264076157106,-5.348309541815835,-4.954395420801958,-4.967898358138678,-6.01719059560681,-7.871383103833567,-6.800641123794056,-7.959313764252769,-5.773614677277743,-5.086226755743099,-6.604111972127429,-5.574890601425526,-6.705443827940394,-5.656256487655473,-6.548809761994247,-5.911224563592521,-5.994825862639225,-6.0805340895155435,-4.744452197334499,-7.451249655565747,-4.745834183655774,-3.805211607843931,-4.753570276157768,-7.60308787342805,-8.099604478642124,-7.068679550224174,-6.441895022325351,-7.004029526446051,-6.432085151751137,-6.547873949315694,-5.3328110050152375,-6.175878759564232,1.029739051015345,45
